index,Rent,SurfaceArea,RoomsNumber,Address,RentPerArea,RentPerRoom,AreaPerRoom,ZipCode,City
196,5330.0,189.0,4.5,"Zurlindenstrasse 111, 8003 Zurich",28.201058201058203,1184.4444444444443,42.0,111,Zurich
197,6350.0,173.0,4.5,"Klausstrasse 23, 8008 Zurich",36.70520231213873,1411.111111111111,38.44444444444444,23,Zurich
198,3230.0,136.0,5.0,"Renggerstrasse 57, 8038 Zurich",23.75,646.0,27.2,57,Zurich
199,7430.0,140.0,6.0,"Gladbachstrasse 43, 8044 Zurich",53.07142857142857,1238.3333333333333,23.333333333333332,43,Zurich
200,9160.0,160.0,6.5,"Zollikerstrasse 147, 8008 Zurich",57.25,1409.2307692307693,24.615384615384617,147,Zurich
201,10980.0,230.0,7.5,"Stadelhoferstrasse 38, 8001 Zurich",47.73913043478261,1464.0,30.666666666666668,38,Zurich
202,2410.0,47.0,3.5,"Herrligweg 9, 8048 Zurich",51.276595744680854,688.5714285714286,13.428571428571429,9,Zurich
203,9760.0,150.0,8.0,"Clausiusstrasse 60, 8006 Zurich",65.06666666666666,1220.0,18.75,60,Zurich
204,4130.0,183.0,7.5,"Dennlerstr. 24, 8047 Zurich",22.56830601092896,550.6666666666666,24.4,24,Zurich
205,3210.0,160.0,6.5,"Dennlerstr. 22, 8047 Zurich",20.0625,493.84615384615387,24.615384615384617,22,Zurich
206,3660.0,169.0,6.5,"Dennlerstr. 22, 8047 Zurich",21.65680473372781,563.0769230769231,26.0,22,Zurich
207,4390.0,160.0,5.0,"Bederstrasse 82, 8002 Zurich",27.4375,878.0,32.0,82,Zurich
208,11180.0,250.0,7.5,8053 Zurich,44.72,1490.6666666666667,33.333333333333336,,Zurich
210,4050.0,140.0,4.5,"Gustav Gull Platz 11, 8004 Zurich",28.928571428571427,900.0,31.11111111111111,11,Zurich
211,4840.0,146.0,5.0,"Weinbergstrasse 68, 8006 Zurich",33.15068493150685,968.0,29.2,68,Zurich
212,4000.0,144.0,4.5,"Rötelstrasse 6, 8006 Zurich",27.77777777777778,888.8888888888889,32.0,6,Zurich
213,3540.0,90.0,3.0,"Grubenackerstrasse 71, 8052 Zurich",39.333333333333336,1180.0,30.0,71,Zurich
214,6440.0,140.0,8.0,"Kinkelstrasse 40, 8006 Zurich",46.0,805.0,17.5,40,Zurich
215,6480.0,200.0,7.5,"Scheideggstrasse 59, 8002 Zurich",32.4,864.0,26.666666666666668,59,Zurich
216,7430.0,160.0,7.5,"Aemtlerstrasse 74, 8003 Zurich",46.4375,990.6666666666666,21.333333333333332,74,Zurich
217,4710.0,150.0,6.5,"Kalkbreitestr. 115, 8003 Zurich",31.4,724.6153846153846,23.076923076923077,115,Zurich
218,4360.0,136.0,5.0,"Werdstrasse 110, 8004 Zurich",32.05882352941177,872.0,27.2,110,Zurich
219,4390.0,107.0,4.5,"Untermoosstrasse 1A, 8047 Zurich",41.02803738317757,975.5555555555555,23.77777777777778,1A,Zurich
220,4130.0,117.0,4.5,8053 Zurich,35.2991452991453,917.7777777777778,26.0,,Zurich
222,6330.0,165.0,6.5,"Gotthardstrasse 53, 8002 Zurich",38.36363636363637,973.8461538461538,25.384615384615383,53,Zurich
223,3420.0,51.0,3.5,"Tramstrasse 24, 8050 Zurich",67.05882352941177,977.1428571428571,14.571428571428571,24,Zurich
224,4170.0,170.0,6.5,"Küngenmatt 5, 8055 Zurich",24.529411764705884,641.5384615384615,26.153846153846153,5,Zurich
226,5660.0,180.0,6.5,8049 Zurich,31.444444444444443,870.7692307692307,27.692307692307693,,Zurich
227,5710.0,170.0,7.5,"Neunbrunnenstrasse 53, 8050 Zurich",33.588235294117645,761.3333333333334,22.666666666666668,53,Zurich
228,7230.0,150.0,6.5,"Weinbergstrasse 112, 8006 Zurich",48.2,1112.3076923076924,23.076923076923077,112,Zurich
229,5600.0,162.0,5.0,"Hufgasse 19, 8008 Zurich",34.5679012345679,1120.0,32.4,19,Zurich
230,6330.0,140.0,7.5,"Letzigraben 106, 8047 Zurich",45.214285714285715,844.0,18.666666666666668,106,Zurich
231,4150.0,148.0,5.0,"Langstrasse 206, 8005 Zurich",28.04054054054054,830.0,29.6,206,Zurich
232,3980.0,169.0,6.5,"Riedhofstrasse 378, 8049 Zurich",23.550295857988164,612.3076923076923,26.0,378,Zurich
233,5620.0,160.0,7.5,"Frohburgstrasse 322, 8057 Zurich",35.125,749.3333333333334,21.333333333333332,322,Zurich
234,4970.0,152.0,6.5,"Mainaustrasse 49, 8008 Zurich",32.69736842105263,764.6153846153846,23.384615384615383,49,Zurich
235,5040.0,129.0,3.0,"Weinbergstrasse 46, 8006 Zurich",39.06976744186046,1680.0,43.0,46,Zurich
236,5980.0,136.0,6.5,"Elisabethenstrasse 28, 8004 Zurich",43.970588235294116,920.0,20.923076923076923,28,Zurich
237,17440.0,550.0,7.5,"Bäckerstrasse 40, 8004 Zurich",31.70909090909091,2325.3333333333335,73.33333333333333,40,Zurich
238,5450.0,146.0,6.5,"Bucheggstrasse 21, 8037 Zurich",37.32876712328767,838.4615384615385,22.46153846153846,21,Zurich
239,7440.0,180.0,7.5,"Wehntalerstrasse 571, 8046 Zurich",41.333333333333336,992.0,24.0,571,Zurich
240,3100.0,125.0,6.5,"Altstetterstrasse 288, 8047 Zurich",24.8,476.9230769230769,19.23076923076923,288,Zurich
241,6180.0,138.0,4.5,"Haspelstrasse 5, 8041 Zurich",44.78260869565217,1373.3333333333333,30.666666666666668,5,Zurich
242,9090.0,191.0,8.0,"Clausiusstrasse 60, 8006 Zurich",47.59162303664922,1136.25,23.875,60,Zurich
243,9310.0,150.0,8.0,"Clausiusstrasse 60, 8006 Zurich",62.06666666666667,1163.75,18.75,60,Zurich
245,5030.0,140.0,6.5,"Forchstrasse 284, 8008 Zurich",35.92857142857143,773.8461538461538,21.53846153846154,284,Zurich
246,5540.0,111.0,4.5,"Rebgasse 8, 8004 Zurich",49.909909909909906,1231.111111111111,24.666666666666668,8,Zurich
247,6640.0,140.0,7.5,"Birmensdorferstrasse 280, 8055 Zurich",47.42857142857143,885.3333333333334,18.666666666666668,280,Zurich
248,6300.0,111.0,3.0,"Zweierstrasse 119, 8003 Zurich",56.75675675675676,2100.0,37.0,119,Zurich
250,7180.0,111.0,3.0,"Wolframplatz 1, 8045 Zurich",64.68468468468468,2393.3333333333335,37.0,1,Zurich
255,2880.0,130.0,4.5,"Affolternstrasse 77, 8050 Zurich",22.153846153846153,640.0,28.88888888888889,77,Zurich
256,3360.0,167.0,6.0,"Grabenwies 23/25/27, 8057 Zurich",20.119760479041915,560.0,27.833333333333332,23/25/27,Zurich
257,2510.0,78.0,3.5,"Knüslistrasse 6, 8004 Zurich",32.17948717948718,717.1428571428571,22.285714285714285,6,Zurich
258,4180.0,80.0,4.5,"Berninastrasse 58, 8057 Zurich",52.25,928.8888888888889,17.77777777777778,58,Zurich
259,3250.0,107.0,4.5,"Breitenlooweg 10, 8047 Zurich",30.373831775700936,722.2222222222222,23.77777777777778,10,Zurich
260,8360.0,180.0,9.5,"Austrasse 52, 8045 Zurich",46.44444444444444,880.0,18.94736842105263,52,Zurich
263,2950.0,88.0,3.5,"Englischviertelstrasse 71, 8032 Zurich",33.52272727272727,842.8571428571429,25.142857142857142,71,Zurich
264,6950.0,150.0,7.5,"Austrasse 52, 8045 Zurich",46.333333333333336,926.6666666666666,20.0,52,Zurich
265,6720.0,170.0,7.5,"Forsterstrasse 67, 8044 Zurich",39.529411764705884,896.0,22.666666666666668,67,Zurich
266,5160.0,160.0,6.5,"Winzerhalde 103, 8049 Zurich",32.25,793.8461538461538,24.615384615384617,103,Zurich
267,2080.0,127.0,4.5,"Am Holbrig 12, 8049 Zurich",16.37795275590551,462.22222222222223,28.22222222222222,12,Zurich
268,2720.0,175.0,6.5,"Am Holbrig 15, 8049 Zurich",15.542857142857143,418.46153846153845,26.923076923076923,15,Zurich
269,3350.0,76.0,4.5,"Rautistrasse 10A, 8047 Zurich",44.078947368421055,744.4444444444445,16.88888888888889,10A,Zurich
270,4520.0,167.0,6.0,"Schindlerstrasse 14, 8006 Zurich",27.065868263473053,753.3333333333334,27.833333333333332,14,Zurich
271,4900.0,148.0,5.0,"Seerosenstrasse 5, 8008 Zurich",33.108108108108105,980.0,29.6,5,Zurich
272,2390.0,45.0,2.0,"Aprikosenstrasse 5, 8051 Zurich",53.111111111111114,1195.0,22.5,5,Zurich
273,3390.0,191.0,7.5,"Carl Spittelerstr. 59, 8053 Zurich",17.74869109947644,452.0,25.466666666666665,59,Zurich
274,2980.0,61.0,3.5,"Untermoosstrasse 1A, 8047 Zurich",48.85245901639344,851.4285714285714,17.428571428571427,1A,Zurich
275,5590.0,127.0,6.5,"Untermoosstrasse 1A, 8047 Zurich",44.01574803149607,860.0,19.53846153846154,1A,Zurich
276,2830.0,57.0,3.5,"Untermoosstrasse 1, 8047 Zurich",49.64912280701754,808.5714285714286,16.285714285714285,1,Zurich
277,2680.0,49.0,3.5,"Untermoosstrasse 1, 8047 Zurich",54.69387755102041,765.7142857142857,14.0,1,Zurich
278,3350.0,76.0,4.5,"Rautistrasse 10A, 8047 Zurich",44.078947368421055,744.4444444444445,16.88888888888889,10A,Zurich
279,3890.0,105.0,4.5,"Austrasse 46, 8045 Zurich",37.04761904761905,864.4444444444445,23.333333333333332,46,Zurich
280,3890.0,189.0,6.5,"Armin-Bollinger-Weg 3, 8050 Zurich",20.582010582010582,598.4615384615385,29.076923076923077,3,Zurich
283,4620.0,140.0,6.5,"Zeltweg 9, 8032 Zurich",33.0,710.7692307692307,21.53846153846154,9,Zurich
284,4920.0,154.0,4.5,"Witikonerstrasse 26, 8032 Zurich",31.948051948051948,1093.3333333333333,34.22222222222222,26,Zurich
285,4920.0,90.0,4.5,"Badenerstrasse 250, 8004 Zurich",54.666666666666664,1093.3333333333333,20.0,250,Zurich
286,4620.0,113.0,4.5,"Badenerstrasse 250, 8004 Zurich",40.88495575221239,1026.6666666666667,25.11111111111111,250,Zurich
287,2830.0,152.0,7.5,"Balberstrasse 74, 8038 Zurich",18.61842105263158,377.3333333333333,20.266666666666666,74,Zurich
288,4740.0,170.0,3.0,"Max Bill Platz 5, 8050 Zurich",27.88235294117647,1580.0,56.666666666666664,5,Zurich
289,5210.0,160.0,6.5,"Hammerstrasse 59, 8032 Zurich",32.5625,801.5384615384615,24.615384615384617,59,Zurich
290,2620.0,103.0,3.0,"Ohmstrasse 16, 8050 Zurich",25.436893203883496,873.3333333333334,34.333333333333336,16,Zurich
291,10360.0,240.0,8.0,"Stapferstrasse 31, 8006 Zurich",43.166666666666664,1295.0,30.0,31,Zurich
292,4240.0,163.0,4.5,"Manessestrasse 6, 8003 Zurich",26.012269938650306,942.2222222222222,36.22222222222222,6,Zurich
293,5510.0,189.0,6.5,"Stampfenbachplatz 4, 8006 Zurich",29.15343915343915,847.6923076923077,29.076923076923077,4,Zurich
294,3540.0,158.0,6.5,"Greifenseestr. 53, 8050 Zurich",22.40506329113924,544.6153846153846,24.307692307692307,53,Zurich
295,3430.0,123.0,5.0,"Jungholzstrasse 20, 8050 Zurich",27.88617886178862,686.0,24.6,20,Zurich
296,7970.0,180.0,7.5,"Augustinergasse 38, 8001 Zurich",44.27777777777778,1062.6666666666667,24.0,38,Zurich
297,5940.0,181.0,6.0,"Apollostrasse 21, 8032 Zurich",32.81767955801105,990.0,30.166666666666668,21,Zurich
298,3050.0,140.0,6.0,"Hirzenbachstrasse 60, 8051 Zurich",21.785714285714285,508.3333333333333,23.333333333333332,60,Zurich
299,5360.0,183.0,6.5,"Zurlindenstrasse 111, 8003 Zurich",29.2896174863388,824.6153846153846,28.153846153846153,111,Zurich
300,3390.0,90.0,3.0,"Grubenackerstrasse 71, 8052 Zurich",37.666666666666664,1130.0,30.0,71,Zurich
301,2640.0,55.0,2.0,"Grubenackerstrasse 71, 8052 Zurich",48.0,1320.0,27.5,71,Zurich
303,5820.0,140.0,6.5,"Karl-Stauffer-Strasse 1, 8008 Zurich",41.57142857142857,895.3846153846154,21.53846153846154,1,Zurich
304,4150.0,170.0,7.5,"Wiesliacher 97, 8053 Zurich",24.41176470588235,553.3333333333334,22.666666666666668,97,Zurich
305,3250.0,132.0,5.0,"Baslerstrasse 119, 8048 Zurich",24.62121212121212,650.0,26.4,119,Zurich
306,4070.0,152.0,4.5,"Rötelstr. 6, 8006 Zurich",26.776315789473685,904.4444444444445,33.77777777777778,6,Zurich
307,22360.0,340.0,6.0,"Zurich, 8001 ZÃ¼rich",65.76470588235294,3726.6666666666665,56.666666666666664,Zurich,Zurich
308,3250.0,115.0,3.5,"Altstetterstrasse 178, 8048 Zurich",28.26086956521739,928.5714285714286,32.857142857142854,178,Zurich
309,9460.0,160.0,8.0,"Clausiusstrasse 60, 8006 Zurich",59.125,1182.5,20.0,60,Zurich
310,5880.0,170.0,7.5,"Wehntalerstrasse 571, 8046 Zurich",34.588235294117645,784.0,22.666666666666668,571,Zurich
312,3650.0,150.0,5.0,"Stodolastrasse 7, 8053 Zurich",24.333333333333332,730.0,30.0,7,Zurich
316,2750.0,117.0,4.5,"Karstlernstrasse 14, 8048 Zurich",23.504273504273506,611.1111111111111,26.0,14,Zurich
317,3210.0,158.0,6.5,"Dennlerstr. 24, 8047 Zurich",20.31645569620253,493.84615384615387,24.307692307692307,24,Zurich
318,3950.0,160.0,5.0,"Kirchenackerweg 13, 8050 Zurich",24.6875,790.0,32.0,13,Zurich
319,3750.0,130.0,4.5,"Wiesliacher 23, 8053 Zurich",28.846153846153847,833.3333333333334,28.88888888888889,23,Zurich
320,5970.0,170.0,9.5,"Wiesliacher 21, 8053 Zurich",35.11764705882353,628.421052631579,17.894736842105264,21,Zurich
321,4480.0,169.0,6.5,"Wiesliacher 23, 8053 Zurich",26.50887573964497,689.2307692307693,26.0,23,Zurich
322,1190.0,117.0,5.0,"Kiefernweg 34, 8057 Zurich",10.17094017094017,238.0,23.4,34,Zurich
323,4030.0,103.0,4.5,"Kasinostrasse 10, 8032 Zurich",39.12621359223301,895.5555555555555,22.88888888888889,10,Zurich
324,6310.0,179.0,6.5,"Kasinostrasse 10, 8032 Zurich",35.25139664804469,970.7692307692307,27.53846153846154,10,Zurich
325,10280.0,180.0,9.0,"Heliosstrasse 12, 8032 Zurich",57.111111111111114,1142.2222222222222,20.0,12,Zurich
326,2920.0,72.0,3.5,"Wiedingstrasse 87a, 8055 Zurich",40.55555555555556,834.2857142857143,20.571428571428573,87a,Zurich
327,8670.0,170.0,6.5,"Kasinostrasse 8, 8032 Zurich",51.0,1333.8461538461538,26.153846153846153,8,Zurich
328,3540.0,111.0,4.5,"Im Isengrind, 8046 Zurich",31.89189189189189,786.6666666666666,24.666666666666668,Isengrind,Zurich
329,2080.0,68.0,2.0,"Anemonenstrasse 7, 8047 Zurich",30.58823529411765,1040.0,34.0,7,Zurich
330,4970.0,140.0,6.5,"Seestrasse 434, 8038 Zurich",35.5,764.6153846153846,21.53846153846154,434,Zurich
333,3690.0,127.0,5.0,"Nordstrasse 6, 8006 Zurich",29.055118110236222,738.0,25.4,6,Zurich
335,3230.0,123.0,4.5,"Badenerstrasse 696, 8048 Zurich",26.260162601626018,717.7777777777778,27.333333333333332,696,Zurich
336,3710.0,136.0,3.0,"Salomon-Vögelin-Strasse 33, 8038 Zurich",27.279411764705884,1236.6666666666667,45.333333333333336,33,Zurich
337,2380.0,70.0,2.0,"Rautistrasse 159, 8048 Zurich",34.0,1190.0,35.0,159,Zurich
338,3980.0,115.0,4.5,"Freiestrasse 131, 8032 Zurich",34.608695652173914,884.4444444444445,25.555555555555557,131,Zurich
339,1410.0,94.0,3.0,"Badenerstr. 725, 8048 Zurich",15.0,470.0,31.333333333333332,725,Zurich
341,4010.0,148.0,4.5,"Dangelweg 3, 8038 Zurich",27.094594594594593,891.1111111111111,32.888888888888886,3,Zurich
342,3310.0,117.0,6.5,"Kügeliloostrasse 26, 8050 Zurich",28.29059829059829,509.2307692307692,18.0,26,Zurich
343,3800.0,136.0,4.5,"Wunderlistrasse 29, 8037 Zurich",27.941176470588236,844.4444444444445,30.22222222222222,29,Zurich
344,5150.0,148.0,6.5,"Austrasse 50, 8045 Zurich",34.7972972972973,792.3076923076923,22.76923076923077,50,Zurich
345,3090.0,113.0,4.5,"Grosswiesenstrasse 147, 8051 Zurich",27.345132743362832,686.6666666666666,25.11111111111111,147,Zurich
346,3280.0,127.0,5.0,"Altstetterstrasse 280, 8047 Zurich",25.826771653543307,656.0,25.4,280,Zurich
347,3200.0,53.0,2.0,"Steinstrasse 35 (S4), 8003 Zurich",60.37735849056604,1600.0,26.5,(S4),Zurich
348,2310.0,72.0,2.0,"Knüslistrasse 6, 8004 Zurich",32.083333333333336,1155.0,36.0,6,Zurich
349,4300.0,127.0,5.0,"Höschgasse 44, 8008 Zurich",33.85826771653543,860.0,25.4,44,Zurich
350,4070.0,119.0,2.0,"Schmelzbergstrasse 60, 8044 Zurich",34.20168067226891,2035.0,59.5,60,Zurich
351,2940.0,78.0,3.5,"Asylstr. 11, 8032 Zurich",37.69230769230769,840.0,22.285714285714285,11,Zurich
352,6410.0,175.0,6.5,"Asylstr. 11, 8032 Zurich",36.628571428571426,986.1538461538462,26.923076923076923,11,Zurich
353,6410.0,175.0,6.5,"Asylstr. 11, 8032 Zurich",36.628571428571426,986.1538461538462,26.923076923076923,11,Zurich
357,6220.0,191.0,5.0,"Leuengasse 4, 8001 Zurich",32.56544502617801,1244.0,38.2,4,Zurich
358,6060.0,160.0,7.5,"Buckhauserstr. 33, 8048 Zurich",37.875,808.0,21.333333333333332,33,Zurich
359,8200.0,340.0,11.5,"Kurfirstenstrasse 73, 8002 Zurich",24.11764705882353,713.0434782608696,29.565217391304348,73,Zurich
360,8620.0,220.0,9.5,"Haldenbachstrasse 30, 8006 Zurich",39.18181818181818,907.3684210526316,23.157894736842106,30,Zurich
361,8690.0,220.0,9.5,"Haldenbachstrasse 30, 8006 Zurich",39.5,914.7368421052631,23.157894736842106,30,Zurich
362,6570.0,150.0,7.5,"Restelbergstrasse 64, 8044 Zurich",43.8,876.0,20.0,64,Zurich
363,4770.0,181.0,5.0,"Pflugstr. 20, 8006 Zurich",26.353591160220994,954.0,36.2,20,Zurich
364,5740.0,160.0,4.5,"Brunaustr. 72, 8002 Zurich",35.875,1275.5555555555557,35.55555555555556,72,Zurich
365,3450.0,163.0,6.5,"Auhofstrasse 5, 8051 Zurich",21.165644171779142,530.7692307692307,25.076923076923077,5,Zurich
366,3700.0,94.0,3.0,"Klosbachstr. 50, 8032 Zurich",39.361702127659576,1233.3333333333333,31.333333333333332,50,Zurich
367,4270.0,160.0,4.5,"Uetlibergstrasse 197, 8045 Zurich",26.6875,948.8888888888889,35.55555555555556,197,Zurich
369,3950.0,148.0,5.0,"Waffenplatzstrasse 80, 8002 Zurich",26.68918918918919,790.0,29.6,80,Zurich
370,6180.0,190.0,7.5,"Buckhauserstr. 23, 8048 Zurich",32.526315789473685,824.0,25.333333333333332,23,Zurich
371,5460.0,158.0,6.5,"Kleinertstrasse 2, 8037 Zurich",34.55696202531646,840.0,24.307692307692307,2,Zurich
372,4880.0,105.0,4.5,"Limmatstrasse 27, 8005 Zurich",46.476190476190474,1084.4444444444443,23.333333333333332,27,Zurich
373,5250.0,185.0,4.5,"Tobelhofstrasse 242, 8044 Zurich",28.37837837837838,1166.6666666666667,41.111111111111114,242,Zurich
374,5590.0,160.0,6.5,"Tobelhofstrasse 242, 8044 Zurich",34.9375,860.0,24.615384615384617,242,Zurich
375,5310.0,162.0,6.5,"Tobelhofstrasse 240, 8044 Zurich",32.77777777777778,816.9230769230769,24.923076923076923,240,Zurich
389,7450.0,220.0,9.5,"Spiserstrasse 15, 8047 Zurich",33.86363636363637,784.2105263157895,23.157894736842106,15,Zurich
390,3770.0,123.0,5.0,"Rotwandstrasse 10, 8004 Zurich",30.650406504065042,754.0,24.6,10,Zurich
391,3760.0,117.0,3.0,"Baumgasse 10, 8005 Zurich",32.136752136752136,1253.3333333333333,39.0,10,Zurich
392,1820.0,27.0,2.0,"Badenerstrasse, 8003 Zurich",67.4074074074074,910.0,13.5,Badenerstrasse,Zurich
393,4100.0,171.0,6.5,"Michael-Maggi-Strasse 22, 8046 Zurich",23.976608187134502,630.7692307692307,26.307692307692307,22,Zurich
394,2780.0,136.0,5.0,"Frohburgstrasse 66, 8006 Zurich",20.441176470588236,556.0,27.2,66,Zurich
395,5960.0,148.0,5.0,"Klosbachstrasse 88, 8032 Zurich",40.270270270270274,1192.0,29.6,88,Zurich
396,6900.0,140.0,6.0,"Weinbergstrasse 114, 8006 Zurich",49.285714285714285,1150.0,23.333333333333332,114,Zurich
397,4690.0,140.0,6.5,"Buckhauserstr. 37, 8048 Zurich",33.5,721.5384615384615,21.53846153846154,37,Zurich
398,8340.0,160.0,6.5,"Billoweg 3, 8038 Zurich",52.125,1283.076923076923,24.615384615384617,3,Zurich
399,6560.0,200.0,9.5,"Meientalstrasse 79, 8048 Zurich",32.8,690.5263157894736,21.05263157894737,79,Zurich
400,6490.0,170.0,7.5,"Hardstrasse 5, 8004 Zurich",38.1764705882353,865.3333333333334,22.666666666666668,5,Zurich
401,2940.0,82.0,4.5,"Hardstrasse 5, 8004 Zurich",35.853658536585364,653.3333333333334,18.22222222222222,5,Zurich
402,2310.0,53.0,3.5,"Hardstrasse 5, 8004 Zurich",43.58490566037736,660.0,15.142857142857142,5,Zurich
403,3200.0,53.0,2.0,"Steinstrasse 35 (S3), 8003 Zurich",60.37735849056604,1600.0,26.5,(S3),Zurich
405,6530.0,160.0,7.5,"Aemtlerstrasse, 74, 8003 Zurich",40.8125,870.6666666666666,21.333333333333332,74,Zurich
406,6330.0,170.0,7.5,"Leutschenbachstrasse 30 - B702, 8050 Zurich",37.23529411764706,844.0,22.666666666666668,B702,Zurich
407,5410.0,169.0,6.5,"Leutschenbachstrasse 30 - B1301, 8050 Zurich",32.01183431952663,832.3076923076923,26.0,B1301,Zurich
408,2940.0,78.0,3.5,"Asylstr. 11, 8032 Zurich",37.69230769230769,840.0,22.285714285714285,11,Zurich
409,3950.0,140.0,4.5,"Buckhauserstr. 19, 8048 Zurich",28.214285714285715,877.7777777777778,31.11111111111111,19,Zurich
410,4620.0,82.0,4.5,"Am Wasser, 8049 Zurich",56.34146341463415,1026.6666666666667,18.22222222222222,Wasser,Zurich
411,8720.0,150.0,4.5,"Turbinenstrasse 18, 8005 Zurich",58.13333333333333,1937.7777777777778,33.333333333333336,18,Zurich
412,5300.0,163.0,6.5,"Seestrasse 412, 8038 Zurich",32.515337423312886,815.3846153846154,25.076923076923077,412,Zurich
413,5250.0,171.0,6.5,"Leutschenbachstrasse 30 - B1306, 8050 Zurich",30.70175438596491,807.6923076923077,26.307692307692307,B1306,Zurich
415,3870.0,107.0,3.0,"Bergstrasse 109, 8032 Zurich",36.16822429906542,1290.0,35.666666666666664,109,Zurich
418,4250.0,82.0,3.0,"Kirchgasse 33, 8001 Zurich",51.829268292682926,1416.6666666666667,27.333333333333332,33,Zurich
419,5210.0,180.0,6.0,"Hügelstrasse, 8002 Zurich",28.944444444444443,868.3333333333334,30.0,Hügelstrasse,Zurich
420,6220.0,210.0,7.5,"363 Schaffhauserstrasse, 8050 Zurich",29.61904761904762,829.3333333333334,28.0,Schaffhauserstrasse,Zurich
421,2630.0,47.0,2.0,"Zielweg 80, 8055 Zurich",55.95744680851064,1315.0,23.5,80,Zurich
422,5310.0,162.0,6.5,"Tobelhofstrasse 242, 8044 Zurich",32.77777777777778,816.9230769230769,24.923076923076923,242,Zurich
425,7230.0,105.0,3.0,"Cramerstrasse 8-12, 8004 Zurich",68.85714285714286,2410.0,35.0,8-12,Zurich
426,11180.0,240.0,6.5,"Leutschenbachstrasse 30 - B1803, 8050 Zurich",46.583333333333336,1720.0,36.92307692307692,B1803,Zurich
433,6460.0,96.0,3.0,"Rotachstrasse 33, 8003 Zurich",67.29166666666667,2153.3333333333335,32.0,33,Zurich
446,9860.0,220.0,7.5,"Signaustrasse 10, 8008 Zurich",44.81818181818182,1314.6666666666667,29.333333333333332,10,Zurich
450,4100.0,96.0,3.0,"Scheffelstrasse 3, 8037 Zurich",42.708333333333336,1366.6666666666667,32.0,3,Zurich
451,3230.0,181.0,6.0,"Stettbachstrasse 35, 8051 Zurich",17.845303867403317,538.3333333333334,30.166666666666668,35,Zurich
452,4470.0,156.0,5.0,8046 Zurich,28.653846153846153,894.0,31.2,,Zurich
453,4770.0,175.0,6.0,8046 Zurich,27.257142857142856,795.0,29.166666666666668,,Zurich
454,11180.0,310.0,11.0,8006 Zurich,36.064516129032256,1016.3636363636364,28.181818181818183,,Zurich
